candidate_offset_m,candidate_east_m,candidate_north_m,sat_id,system,prn,azimuth_deg,elevation_deg,candidate_lat_deg,candidate_lon_deg,candidate_height_m,rho_authorized_m,rho_candidate_m,delta_range_m
130,130,0,C23,BeiDou,23,328.597894235386,64.436339828731,35.7720419514073,120.026209775026,92.8903233045712,22024613.6942614,22024642.9233789,29.2291175425053
130,130,0,C24,BeiDou,24,119.161219825853,2.29065140866484,35.7720419514073,120.026209775026,92.8903233045712,26926730.9847477,26926617.5530866,-113.431661125273
130,130,0,C25,BeiDou,25,104.298508581701,56.7402734467387,35.7720419514073,120.026209775026,92.8903233045712,22359307.6954181,22359238.607831,-69.0875871255994
130,130,0,C28,BeiDou,28,206.386776375561,18.9633038232933,35.7720419514073,120.026209775026,92.8903233045712,25157226.0020789,25157280.6425297,54.6404507867992
130,130,0,C32,BeiDou,32,261.574224368151,3.39216574510125,35.7720419514073,120.026209775026,92.8903233045712,26803285.6272685,26803413.998795,128.371526502073
130,130,0,C34,BeiDou,34,50.0722688709258,39.7023083999749,35.7720419514073,120.026209775026,92.8903233045712,23396552.8867504,23396476.187427,-76.699323374778
130,130,0,C37,BeiDou,37,306.968984264072,15.7499045830938,35.7720419514073,120.026209775026,92.8903233045712,25493880.450748,25493980.4165695,99.9658215194941
130,130,0,C39,BeiDou,39,153.43642645435,69.0364610901,35.7720419514073,120.026209775026,92.8903233045712,36039266.8422315,36039246.0433747,-20.7988567948341
130,130,0,C40,BeiDou,40,238.133449063876,72.4681184959734,35.7720419514073,120.026209775026,92.8903233045712,36192655.7807945,36192689.0394605,33.2586659938097
130,130,0,C43,BeiDou,43,160.638437431094,71.7652213525373,35.7720419514073,120.026209775026,92.8903233045712,21763790.8028218,21763777.3171276,-13.4856941886246
130,130,0,C59,BeiDou,59,150.975112118705,37.7551272316461,35.7720419514073,120.026209775026,92.8903233045712,37954498.6140817,37954448.7452942,-49.8687874525785
130,130,0,C60,BeiDou,60,229.733315756187,25.1663962814292,35.7720419514073,120.026209775026,92.8903233045712,39038847.4585085,39038937.2384568,89.7799483165145
130,130,0,R04,GLONASS,4,247.668515053882,10.0570538203373,35.7720419514073,120.026209775026,92.8903233045712,23592884.7342277,23593003.1368411,118.402613401413
130,130,0,R05,GLONASS,5,295.021669674052,14.9462891545334,35.7720419514073,120.026209775026,92.8903233045712,23116116.7128216,23116230.5268774,113.81405575946
130,130,0,R06,GLONASS,6,341.024363427504,1.83260068699633,35.7720419514073,120.026209775026,92.8903233045712,24521188.8106176,24521231.0609113,42.2502937540412
130,130,0,R13,GLONASS,13,97.7282924648508,29.6521405491911,35.7720419514073,120.026209775026,92.8903233045712,21743193.0307697,21743081.0813016,-111.949468128383
130,130,0,R14,GLONASS,14,13.8945961196384,60.124291456179,35.7720419514073,120.026209775026,92.8903233045712,19792590.9594543,19792575.4096901,-15.5497641898692
130,130,0,R15,GLONASS,15,316.592767508527,23.1294782499385,35.7720419514073,120.026209775026,92.8903233045712,22346885.3518361,22346967.5047741,82.152937989682
130,130,0,R17,GLONASS,17,186.585700385426,29.0214422237461,35.7720419514073,120.026209775026,92.8903233045712,21805510.4695397,21805523.5074483,13.0379086397588
130,130,0,R23,GLONASS,23,30.5839515668123,21.8599485900877,35.7720419514073,120.026209775026,92.8903233045712,22452578.5925114,22452517.2047719,-61.3877395391464
130,130,0,R24,GLONASS,24,111.656726369445,70.3295215593278,35.7720419514073,120.026209775026,92.8903233045712,19433990.9410624,19433950.2710564,-40.6700059808791
130,130,0,G01,GPS,1,180.881654935049,10.5966687033255,35.7720419514073,120.026209775026,92.8903233045712,24590999.4308615,24591001.3974286,1.96656718850136
130,130,0,G02,GPS,2,162.744094189024,38.3307645185855,35.7720419514073,120.026209775026,92.8903233045712,21791234.3346561,21791204.0843262,-30.2503299079835
130,130,0,G04,GPS,4,207.356996904332,16.4109699405117,35.7720419514073,120.026209775026,92.8903233045712,23933400.0122369,23933457.3179797,57.3057427182794
130,130,0,G07,GPS,7,310.699831760305,44.5970143678153,35.7720419514073,120.026209775026,92.8903233045712,22110665.8812192,22110736.0609131,70.1796939745545
130,130,0,G08,GPS,8,332.725686665226,81.2319677281602,35.7720419514073,120.026209775026,92.8903233045712,19976905.2253799,19976914.3067224,9.08134252205491
130,130,0,G09,GPS,9,241.061703374108,24.3979465631701,35.7720419514073,120.026209775026,92.8903233045712,23230807.2771521,23230910.8859108,103.608758665621
130,130,0,G16,GPS,16,75.5289324392411,33.2505831120815,35.7720419514073,120.026209775026,92.8903233045712,22485653.1916324,22485547.9246943,-105.266938034445
130,130,0,G26,GPS,26,97.5851843278581,7.74188913173984,35.7720419514073,120.026209775026,92.8903233045712,25136883.5762104,25136755.8887271,-127.687483213842
130,130,0,G27,GPS,27,41.4751921749809,52.3215536815787,35.7720419514073,120.026209775026,92.8903233045712,20914461.5014153,20914408.8759633,-52.6254519633949
130,130,0,G30,GPS,30,315.871114225485,16.8304272407389,35.7720419514073,120.026209775026,92.8903233045712,24192310.1930526,24192396.8320583,86.6390057131648
130,130,0,G31,GPS,31,142.15193411124,0.973239129435446,35.7720419514073,120.026209775026,92.8903233045712,25945062.0164875,25944982.2643798,-79.7521077394485
130,130,0,E03,Galileo,3,301.836953441762,23.8363963907874,35.7720419514073,120.026209775026,92.8903233045712,26453472.3332668,26453573.3550271,101.021760322154
130,130,0,E05,Galileo,5,243.181072266061,36.0993507957965,35.7720419514073,120.026209775026,92.8903233045712,25391812.5348406,25391906.2761393,93.7412987314165
130,130,0,E09,Galileo,9,191.358997604546,14.0054991692637,35.7720419514073,120.026209775026,92.8903233045712,27395760.6672216,27395785.510579,24.8433574438095
130,130,0,E10,Galileo,10,143.228293077891,33.1731133750108,35.7720419514073,120.026209775026,92.8903233045712,25617782.9547503,25617717.8165573,-65.1381930075586
130,130,0,E11,Galileo,11,168.025806816244,17.1876021352556,35.7720419514073,120.026209775026,92.8903233045712,27059838.9375092,27059813.1709953,-25.7665138393641
130,130,0,E12,Galileo,12,113.719988375524,40.3488971742001,35.7720419514073,120.026209775026,92.8903233045712,25058594.1520331,25058503.4467329,-90.7053002007306
130,130,0,E14,Galileo,14,53.7749593859786,8.83136998799334,35.7720419514073,120.026209775026,92.8903233045712,23176652.413079,23176548.7854282,-103.627650864422
130,130,0,E25,Galileo,25,291.238292050294,33.4997901972843,35.7720419514073,120.026209775026,92.8903233045712,25602159.5835367,25602260.626595,101.043058358133
130,130,0,E31,Galileo,31,74.1758686495729,29.5222939881519,35.7720419514073,120.026209775026,92.8903233045712,25944101.9424354,25943993.1083667,-108.834068715572
130,130,0,E33,Galileo,33,51.2689955858901,23.6062151627185,35.7720419514073,120.026209775026,92.8903233045712,26487852.2749065,26487759.3494723,-92.925434153527
130,130,0,J02,QZSS,2,71.2281829448801,68.6509551824396,35.7720419514073,120.026209775026,92.8903233045712,39330306.1431489,39330261.3344344,-44.8087144568563
130,130,0,J03,QZSS,3,139.923079786983,38.8623226544958,35.7720419514073,120.026209775026,92.8903233045712,37595099.6471518,37595034.4769651,-65.1701867058873
130,130,0,J04,QZSS,4,176.690791642845,11.9072892993498,35.7720419514073,120.026209775026,92.8903233045712,37446907.4467951,37446900.1043097,-7.34248546510935
130,130,0,J07,QZSS,7,168.084078542637,47.7971767473582,35.7720419514073,120.026209775026,92.8903233045712,37210093.6352637,37210075.6042588,-18.0310049429536
130,130,0,J08,QZSS,8,224.11530306443,38.0790948276611,35.7720419514073,120.026209775026,92.8903233045712,37917546.3618931,37917617.5950458,71.2331527173519
135,135,0,C01,BeiDou,1,144.940140842499,36.4222311239129,35.7720419507336,120.026265070219,92.8904270548373,38018751.9301795,38018689.5301064,-62.4000730589032
135,135,0,C02,BeiDou,2,226.143982126562,27.8769029793499,35.7720419507336,120.026265070219,92.8904270548373,38794537.114773,38794623.1645827,86.0498097017407
135,135,0,C03,BeiDou,3,193.791206477538,40.4414663985256,35.7720419507336,120.026265070219,92.8904270548373,37749978.5277819,37750003.0206658,24.4928839430213
135,135,0,C04,BeiDou,4,128.263445539162,26.7167880823043,35.7720419507336,120.026265070219,92.8904270548373,38903009.0511728,38902914.3695935,-94.6815792992711
135,135,0,C05,BeiDou,5,248.678114368494,11.2768571098931,35.7720419507336,120.026265070219,92.8904270548373,40408501.3666503,40408624.6984445,123.331794179976
135,135,0,C06,BeiDou,6,169.207868805219,84.3979245008998,35.7720419507336,120.026265070219,92.8904270548373,35760369.4962767,35760367.0288939,-2.46738281846046
135,135,0,C07,BeiDou,7,241.159365277131,64.1498550764723,35.7720419507336,120.026265070219,92.8904270548373,36532769.2762782,36532820.8380468,51.5617685317993
135,135,0,C09,BeiDou,9,311.167333846806,76.9754431310096,35.7720419507336,120.026265070219,92.8904270548373,36099520.6658509,36099543.569578,22.9037270694971
135,135,0,C10,BeiDou,10,240.07132263708,48.7660259028624,35.7720419507336,120.026265070219,92.8904270548373,37577309.6788543,37577386.7962069,77.1173525750637
135,135,0,C11,BeiDou,11,72.5279721218669,63.1342273428575,35.7720419507336,120.026265070219,92.8904270548373,22115817.5950794,22115759.403347,-58.1917324215174
135,135,0,C12,BeiDou,12,40.0007038488761,15.4910222784539,35.7720419507336,120.026265070219,92.8904270548373,25569870.8658595,25569787.2411342,-83.6247252337635
135,135,0,C16,BeiDou,16,159.417948756431,84.0262942277665,35.7720419507336,120.026265070219,92.8904270548373,35840225.3097738,35840220.3708692,-4.93890456110239
135,135,0,C20,BeiDou,20,311.55603579635,0.189664575187336,35.7720419507336,120.026265070219,92.8904270548373,27177356.898596,27177457.9197327,101.0211366117
135,135,0,C23,BeiDou,23,328.597894235386,64.436339828731,35.7720419507336,120.026265070219,92.8904270548373,22024613.6942614,22024644.0475903,30.3533289134502
135,135,0,C24,BeiDou,24,119.161219825853,2.29065140866484,35.7720419507336,120.026265070219,92.8904270548373,26926730.9847477,26926613.1903334,-117.794414322823
135,135,0,C25,BeiDou,25,104.298508581701,56.7402734467387,35.7720419507336,120.026265070219,92.8904270548373,22359307.6954181,22359235.9506269,-71.7447911985219
135,135,0,C28,BeiDou,28,206.386776375561,18.9633038232933,35.7720419507336,120.026265070219,92.8904270548373,25157226.0020789,25157282.7440965,56.7420176155865
135,135,0,C32,BeiDou,32,261.574224368151,3.39216574510125,35.7720419507336,120.026265070219,92.8904270548373,26803285.6272685,26803418.9361618,133.308893248439
135,135,0,C34,BeiDou,34,50.0722688709258,39.7023083999749,35.7720419507336,120.026265070219,92.8904270548373,23396552.8867504,23396473.2374625,-79.6492879278958
135,135,0,C37,BeiDou,37,306.968984264072,15.7499045830938,35.7720419507336,120.026265070219,92.8904270548373,25493880.450748,25493984.2614142,103.810666210949
135,135,0,C39,BeiDou,39,153.43642645435,69.0364610901,35.7720419507336,120.026265070219,92.8904270548373,36039266.8422315,36039245.2434278,-21.5988036990166
135,135,0,C40,BeiDou,40,238.133449063876,72.4681184959734,35.7720419507336,120.026265070219,92.8904270548373,36192655.7807945,36192690.3186487,34.5378541871905
135,135,0,C43,BeiDou,43,160.638437431094,71.7652213525373,35.7720419507336,120.026265070219,92.8904270548373,21763790.8028218,21763776.7984624,-14.0043593943119
135,135,0,C59,BeiDou,59,150.975112118705,37.7551272316461,35.7720419507336,120.026265070219,92.8904270548373,37954498.6140817,37954446.8272715,-51.7868101596832
135,135,0,C60,BeiDou,60,229.733315756187,25.1663962814292,35.7720419507336,120.026265070219,92.8904270548373,39038847.4585085,39038940.6915363,93.2330277562141
135,135,0,R04,GLONASS,4,247.668515053882,10.0570538203373,35.7720419507336,120.026265070219,92.8904270548373,23592884.7342277,23593007.6907902,122.956562511623
135,135,0,R05,GLONASS,5,295.021669674052,14.9462891545334,35.7720419507336,120.026265070219,92.8904270548373,23116116.7128216,23116234.9043445,118.191522855312
135,135,0,R06,GLONASS,6,341.024363427504,1.83260068699633,35.7720419507336,120.026265070219,92.8904270548373,24521188.8106176,24521232.6859349,43.8753173649311
135,135,0,R13,GLONASS,13,97.7282924648508,29.6521405491911,35.7720419507336,120.026265070219,92.8904270548373,21743193.0307697,21743076.7755568,-116.255212895572
135,135,0,R14,GLONASS,14,13.8945961196384,60.124291456179,35.7720419507336,120.026265070219,92.8904270548373,19792590.9594543,19792574.8116391,-16.1478152386844
135,135,0,R15,GLONASS,15,316.592767508527,23.1294782499385,35.7720419507336,120.026265070219,92.8904270548373,22346885.3518361,22346970.6645116,85.3126754499972
135,135,0,R17,GLONASS,17,186.585700385426,29.0214422237461,35.7720419507336,120.026265070219,92.8904270548373,21805510.4695397,21805524.0089217,13.5393819846213
135,135,0,R23,GLONASS,23,30.5839515668123,21.8599485900877,35.7720419507336,120.026265070219,92.8904270548373,22452578.5925114,22452514.8437167,-63.7487947642803
135,135,0,R24,GLONASS,24,111.656726369445,70.3295215593278,35.7720419507336,120.026265070219,92.8904270548373,19433990.9410624,19433948.7068411,-42.2342213131487
135,135,0,G01,GPS,1,180.881654935049,10.5966687033255,35.7720419507336,120.026265070219,92.8904270548373,24590999.4308615,24591001.4730795,2.04221809282899
135,135,0,G02,GPS,2,162.744094189024,38.3307645185855,35.7720419507336,120.026265070219,92.8904270548373,21791234.3346561,21791202.9208666,-31.4137894995511
135,135,0,G04,GPS,4,207.356996904332,16.4109699405117,35.7720419507336,120.026265070219,92.8904270548373,23933400.0122369,23933459.5220581,59.5098211243749
135,135,0,G07,GPS,7,310.699831760305,44.5970143678153,35.7720419507336,120.026265070219,92.8904270548373,22110665.8812192,22110738.760143,72.8789238035679
135,135,0,G08,GPS,8,332.725686665226,81.2319677281602,35.7720419507336,120.026265070219,92.8904270548373,19976905.2253799,19976914.6560216,9.43064174056053
135,135,0,G09,GPS,9,241.061703374108,24.3979465631701,35.7720419507336,120.026265070219,92.8904270548373,23230807.2771521,23230914.8708684,107.593716241419
135,135,0,G16,GPS,16,75.5289324392411,33.2505831120815,35.7720419507336,120.026265070219,92.8904270548373,22485653.1916324,22485543.8759711,-109.315661258996
135,135,0,G26,GPS,26,97.5851843278581,7.74188913173984,35.7720419507336,120.026265070219,92.8904270548373,25136883.5762104,25136750.9776706,-132.598539780825
135,135,0,G27,GPS,27,41.4751921749809,52.3215536815787,35.7720419507336,120.026265070219,92.8904270548373,20914461.5014153,20914406.851921,-54.6494943238795
135,135,0,G30,GPS,30,315.871114225485,16.8304272407389,35.7720419507336,120.026265070219,92.8904270548373,24192310.1930526,24192400.1643355,89.9712829180062
135,135,0,G31,GPS,31,142.15193411124,0.973239129435446,35.7720419507336,120.026265070219,92.8904270548373,25945062.0164875,25944979.1969991,-82.8194883838296
135,135,0,E03,Galileo,3,301.836953441762,23.8363963907874,35.7720419507336,120.026265070219,92.8904270548373,26453472.3332668,26453577.2404845,104.907217696309
135,135,0,E05,Galileo,5,243.181072266061,36.0993507957965,35.7720419507336,120.026265070219,92.8904270548373,25391812.5348406,25391909.8815803,97.3467396758497
135,135,0,E09,Galileo,9,191.358997604546,14.0054991692637,35.7720419507336,120.026265070219,92.8904270548373,27395760.6672216,27395786.4661046,25.7988830544055
135,135,0,E10,Galileo,10,143.228293077891,33.1731133750108,35.7720419507336,120.026265070219,92.8904270548373,25617782.9547503,25617715.311252,-67.6434982419014
135,135,0,E11,Galileo,11,168.025806816244,17.1876021352556,35.7720419507336,120.026265070219,92.8904270548373,27059838.9375092,27059812.1799875,-26.7575216330588
135,135,0,E12,Galileo,12,113.719988375524,40.3488971742001,35.7720419507336,120.026265070219,92.8904270548373,25058594.1520331,25058499.9580744,-94.1939586922526
135,135,0,E14,Galileo,14,53.7749593859786,8.83136998799334,35.7720419507336,120.026265070219,92.8904270548373,23176652.413079,23176544.7997546,-107.613324441016
135,135,0,E25,Galileo,25,291.238292050294,33.4997901972843,35.7720419507336,120.026265070219,92.8904270548373,25602159.5835367,25602264.5128717,104.929335061461
135,135,0,E31,Galileo,31,74.1758686495729,29.5222939881519,35.7720419507336,120.026265070219,92.8904270548373,25944101.9424354,25943988.9224449,-113.019990537316
135,135,0,E33,Galileo,33,51.2689955858901,23.6062151627185,35.7720419507336,120.026265070219,92.8904270548373,26487852.2749065,26487755.7754234,-96.4994830861688
135,135,0,J02,QZSS,2,71.2281829448801,68.6509551824396,35.7720419507336,120.026265070219,92.8904270548373,39330306.1431489,39330259.6110299,-46.5321189910173
135,135,0,J03,QZSS,3,139.923079786983,38.8623226544958,35.7720419507336,120.026265070219,92.8904270548373,37595099.6471518,37595031.9704261,-67.676725640893
135,135,0,J04,QZSS,4,176.690791642845,11.9072892993498,35.7720419507336,120.026265070219,92.8904270548373,37446907.4467951,37446899.8219154,-7.62487978488207
135,135,0,J07,QZSS,7,168.084078542637,47.7971767473582,35.7720419507336,120.026265070219,92.8904270548373,37210093.6352637,37210074.9107675,-18.7244962453842
135,135,0,J08,QZSS,8,224.11530306443,38.0790948276611,35.7720419507336,120.026265070219,92.8904270548373,37917546.3618931,37917620.3347887,73.9728955924511
140,140,0,C01,BeiDou,1,144.940140842499,36.4222311239129,35.7720419500345,120.026320365412,92.8905347194523,38018751.9301795,38018687.2189998,-64.7111796215177
140,140,0,C02,BeiDou,2,226.143982126562,27.8769029793499,35.7720419500345,120.026320365412,92.8905347194523,38794537.114773,38794626.351618,89.2368450388312
140,140,0,C03,BeiDou,3,193.791206477538,40.4414663985256,35.7720419500345,120.026320365412,92.8905347194523,37749978.5277819,37750003.9278186,25.4000367596745
140,140,0,C04,BeiDou,4,128.263445539162,26.7167880823043,35.7720419500345,120.026320365412,92.8905347194523,38903009.0511728,38902910.862873,-98.1882998794317
140,140,0,C05,BeiDou,5,248.678114368494,11.2768571098931,35.7720419500345,120.026320365412,92.8905347194523,40408501.3666503,40408629.2662902,127.899639844894
140,140,0,C06,BeiDou,6,169.207868805219,84.3979245008998,35.7720419500345,120.026320365412,92.8905347194523,35760369.4962767,35760366.9375191,-2.55875757336617
140,140,0,C07,BeiDou,7,241.159365277131,64.1498550764723,35.7720419500345,120.026320365412,92.8905347194523,36532769.2762782,36532822.7477501,53.4714718461037
140,140,0,C09,BeiDou,9,311.167333846806,76.9754431310096,35.7720419500345,120.026320365412,92.8905347194523,36099520.6658509,36099544.4178736,23.7520226687193
140,140,0,C10,BeiDou,10,240.07132263708,48.7660259028624,35.7720419500345,120.026320365412,92.8905347194523,37577309.6788543,37577389.6524114,79.9735570997
140,140,0,C11,BeiDou,11,72.5279721218669,63.1342273428575,35.7720419500345,120.026320365412,92.8905347194523,22115817.5950794,22115757.2481105,-60.3469688929617
140,140,0,C12,BeiDou,12,40.0007038488761,15.4910222784539,35.7720419500345,120.026320365412,92.8905347194523,25569870.8658595,25569784.1439307,-86.721928820014
140,140,0,C16,BeiDou,16,159.417948756431,84.0262942277665,35.7720419500345,120.026320365412,92.8905347194523,35840225.3097738,35840220.1879566,-5.1218171864748
140,140,0,C20,BeiDou,20,311.55603579635,0.189664575187336,35.7720419500345,120.026320365412,92.8905347194523,27177356.898596,27177461.6612619,104.762665867805
140,140,0,C23,BeiDou,23,328.597894235386,64.436339828731,35.7720419500345,120.026320365412,92.8905347194523,22024613.6942614,22024645.1718028,31.4775413796306
140,140,0,C24,BeiDou,24,119.161219825853,2.29065140866484,35.7720419500345,120.026320365412,92.8905347194523,26926730.9847477,26926608.8275804,-122.157167304307
140,140,0,C25,BeiDou,25,104.298508581701,56.7402734467387,35.7720419500345,120.026320365412,92.8905347194523,22359307.6954181,22359233.2934236,-74.4019944630563
140,140,0,C28,BeiDou,28,206.386776375561,18.9633038232933,35.7720419500345,120.026320365412,92.8905347194523,25157226.0020789,25157284.8456642,58.84358529374
140,140,0,C32,BeiDou,32,261.574224368151,3.39216574510125,35.7720419500345,120.026320365412,92.8905347194523,26803285.6272685,26803423.8735285,138.246259983629
140,140,0,C34,BeiDou,34,50.0722688709258,39.7023083999749,35.7720419500345,120.026320365412,92.8905347194523,23396552.8867504,23396470.2874986,-82.5992518030107
140,140,0,C37,BeiDou,37,306.968984264072,15.7499045830938,35.7720419500345,120.026320365412,92.8905347194523,25493880.450748,25493988.1062593,107.655511334538
140,140,0,C39,BeiDou,39,153.43642645435,69.0364610901,35.7720419500345,120.026320365412,92.8905347194523,36039266.8422315,36039244.4434815,-22.3987499177456
140,140,0,C40,BeiDou,40,238.133449063876,72.4681184959734,35.7720419500345,120.026320365412,92.8905347194523,36192655.7807945,36192691.5978375,35.8170430064201
140,140,0,C43,BeiDou,43,160.638437431094,71.7652213525373,35.7720419500345,120.026320365412,92.8905347194523,21763790.8028218,21763776.2797983,-14.5230234675109
140,140,0,C59,BeiDou,59,150.975112118705,37.7551272316461,35.7720419500345,120.026320365412,92.8905347194523,37954498.6140817,37954444.9092494,-53.7048323079944
140,140,0,C60,BeiDou,60,229.733315756187,25.1663962814292,35.7720419500345,120.026320365412,92.8905347194523,39038847.4585085,39038944.1446161,96.6861075535417
140,140,0,R04,GLONASS,4,247.668515053882,10.0570538203373,35.7720419500345,120.026320365412,92.8905347194523,23592884.7342277,23593012.2447395,127.510511796921
140,140,0,R05,GLONASS,5,295.021669674052,14.9462891545334,35.7720419500345,120.026320365412,92.8905347194523,23116116.7128216,23116239.2818118,122.568990193307
140,140,0,R06,GLONASS,6,341.024363427504,1.83260068699633,35.7720419500345,120.026320365412,92.8905347194523,24521188.8106176,24521234.3109594,45.5003418810666
140,140,0,R13,GLONASS,13,97.7282924648508,29.6521405491911,35.7720419500345,120.026320365412,92.8905347194523,21743193.0307697,21743072.4698123,-120.560957357287
140,140,0,R14,GLONASS,14,13.8945961196384,60.124291456179,35.7720419500345,120.026320365412,92.8905347194523,19792590.9594543,19792574.2135893,-16.7458650358021
140,140,0,R15,GLONASS,15,316.592767508527,23.1294782499385,35.7720419500345,120.026320365412,92.8905347194523,22346885.3518361,22346973.8242497,88.4724135734141
140,140,0,R17,GLONASS,17,186.585700385426,29.0214422237461,35.7720419500345,120.026320365412,92.8905347194523,21805510.4695397,21805524.5103962,14.0408564694226
140,140,0,R23,GLONASS,23,30.5839515668123,21.8599485900877,35.7720419500345,120.026320365412,92.8905347194523,22452578.5925114,22452512.4826623,-66.1098491214216
140,140,0,R24,GLONASS,24,111.656726369445,70.3295215593278,35.7720419500345,120.026320365412,92.8905347194523,19433990.9410624,19433947.1426269,-43.7984354831278
140,140,0,G01,GPS,1,180.881654935049,10.5966687033255,35.7720419500345,120.026320365412,92.8905347194523,24590999.4308615,24591001.5487315,2.11787005886436
140,140,0,G02,GPS,2,162.744094189024,38.3307645185855,35.7720419500345,120.026320365412,92.8905347194523,21791234.3346561,21791201.7574081,-32.5772479958832
140,140,0,G04,GPS,4,207.356996904332,16.4109699405117,35.7720419500345,120.026320365412,92.8905347194523,23933400.0122369,23933461.7261373,61.7139003239572
140,140,0,G07,GPS,7,310.699831760305,44.5970143678153,35.7720419500345,120.026320365412,92.8905347194523,22110665.8812192,22110741.4593736,75.5781544186175
140,140,0,G08,GPS,8,332.725686665226,81.2319677281602,35.7720419500345,120.026320365412,92.8905347194523,19976905.2253799,19976915.0053221,9.77994219958782
140,140,0,G09,GPS,9,241.061703374108,24.3979465631701,35.7720419500345,120.026320365412,92.8905347194523,23230807.2771521,23230918.8558263,111.578674163669
140,140,0,G16,GPS,16,75.5289324392411,33.2505831120815,35.7720419500345,120.026320365412,92.8905347194523,22485653.1916324,22485539.8272483,-113.364384103566
140,140,0,G26,GPS,26,97.5851843278581,7.74188913173984,35.7720419500345,120.026320365412,92.8905347194523,25136883.5762104,25136746.066614,-137.509596314281
140,140,0,G27,GPS,27,41.4751921749809,52.3215536815787,35.7720419500345,120.026320365412,92.8905347194523,20914461.5014153,20914404.8278796,-56.6735356710851
140,140,0,G30,GPS,30,315.871114225485,16.8304272407389,35.7720419500345,120.026320365412,92.8905347194523,24192310.1930526,24192403.4966133,93.3035606890917
140,140,0,G31,GPS,31,142.15193411124,0.973239129435446,35.7720419500345,120.026320365412,92.8905347194523,25945062.0164875,25944976.1296191,-85.886868417263
140,140,0,E03,Galileo,3,301.836953441762,23.8363963907874,35.7720419500345,120.026320365412,92.8905347194523,26453472.3332668,26453581.1259422,108.79267545417
140,140,0,E05,Galileo,5,243.181072266061,36.0993507957965,35.7720419500345,120.026320365412,92.8905347194523,25391812.5348406,25391913.4870217,100.952181115746
140,140,0,E09,Galileo,9,191.358997604546,14.0054991692637,35.7720419500345,120.026320365412,92.8905347194523,27395760.6672216,27395787.4216311,26.7544095478952
140,140,0,E10,Galileo,10,143.228293077891,33.1731133750108,35.7720419500345,120.026320365412,92.8905347194523,25617782.9547503,25617712.8059475,-70.1488027572632
140,140,0,E11,Galileo,11,168.025806816244,17.1876021352556,35.7720419500345,120.026320365412,92.8905347194523,27059838.9375092,27059811.1889806,-27.7485285252333
140,140,0,E12,Galileo,12,113.719988375524,40.3488971742001,35.7720419500345,120.026320365412,92.8905347194523,25058594.1520331,25058496.4694165,-97.6826166510582
140,140,0,E14,Galileo,14,53.7749593859786,8.83136998799334,35.7720419500345,120.026320365412,92.8905347194523,23176652.413079,23176540.8140814,-111.598997611552
140,140,0,E25,Galileo,25,291.238292050294,33.4997901972843,35.7720419500345,120.026320365412,92.8905347194523,25602159.5835367,25602268.3991488,108.815612137318
140,140,0,E31,Galileo,31,74.1758686495729,29.5222939881519,35.7720419500345,120.026320365412,92.8905347194523,25944101.9424354,25943984.7365233,-117.205912072212
140,140,0,E33,Galileo,33,51.2689955858901,23.6062151627185,35.7720419500345,120.026320365412,92.8905347194523,26487852.2749065,26487752.2013749,-100.073531545699
140,140,0,J02,QZSS,2,71.2281829448801,68.6509551824396,35.7720419500345,120.026320365412,92.8905347194523,39330306.1431489,39330257.8876259,-48.2555229663849
140,140,0,J03,QZSS,3,139.923079786983,38.8623226544958,35.7720419500345,120.026320365412,92.8905347194523,37595099.6471518,37595029.4638877,-70.1832640618086
140,140,0,J04,QZSS,4,176.690791642845,11.9072892993498,35.7720419500345,120.026320365412,92.8905347194523,37446907.4467951,37446899.5395217,-7.90727340430021
140,140,0,J07,QZSS,7,168.084078542637,47.7971767473582,35.7720419500345,120.026320365412,92.8905347194523,37210093.6352637,37210074.2172768,-19.4179868772626
140,140,0,J08,QZSS,8,224.11530306443,38.0790948276611,35.7720419500345,120.026320365412,92.8905347194523,37917546.3618931,37917623.074532,76.7126389220357
145,145,0,C01,BeiDou,1,144.940140842499,36.4222311239129,35.77204194931,120.026375660606,92.8906462993473,38018751.9301795,38018684.9078938,-67.0222856998444
145,145,0,C02,BeiDou,2,226.143982126562,27.8769029793499,35.77204194931,120.026375660606,92.8906462993473,38794537.114773,38794629.5386538,92.4238807857037
145,145,0,C03,BeiDou,3,193.791206477538,40.4414663985256,35.77204194931,120.026375660606,92.8906462993473,37749978.5277819,37750004.8349721,26.3071902096272
145,145,0,C04,BeiDou,4,128.263445539162,26.7167880823043,35.77204194931,120.026375660606,92.8906462993473,38903009.0511728,38902907.3561527,-101.695020139217
145,145,0,C05,BeiDou,5,248.678114368494,11.2768571098931,35.77204194931,120.026375660606,92.8906462993473,40408501.3666503,40408633.8341359,132.46748560667
145,145,0,C06,BeiDou,6,169.207868805219,84.3979245008998,35.77204194931,120.026375660606,92.8906462993473,35760369.4962767,35760366.8461451,-2.65013164281845
145,145,0,C07,BeiDou,7,241.159365277131,64.1498550764723,35.77204194931,120.026375660606,92.8906462993473,36532769.2762782,36532824.657454,55.3811757415533
145,145,0,C09,BeiDou,9,311.167333846806,76.9754431310096,35.77204194931,120.026375660606,92.8906462993473,36099520.6658509,36099545.2661699,24.6003189459443
145,145,0,C10,BeiDou,10,240.07132263708,48.7660259028624,35.77204194931,120.026375660606,92.8906462993473,37577309.6788543,37577392.5086163,82.8297620639205
